ground_truth_id,order_id,expected_scenario,expected_outcome,expected_resolution_class,expected_root_cause,expected_human_escalation,expected_ai_investigation,expected_confidence_band,expected_financial_impact,linked_payment_ids,linked_settlement_ids,notes
GT-000613,ORD-000613,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000613","SET-000613","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000614,ORD-000614,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000614","SET-000614","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000615,ORD-000615,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000615","SET-000615","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000616,ORD-000616,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000616","SET-000616","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000617,ORD-000617,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000617","SET-000617","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000618,ORD-000618,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000618","SET-000618","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000619,ORD-000619,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000619","SET-000619","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000620,ORD-000620,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000620","SET-000620","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000621,ORD-000621,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000621","SET-000621","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000622,ORD-000622,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000622","SET-000622","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000623,ORD-000623,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000623","SET-000623","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000624,ORD-000624,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000624","SET-000624","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000625,ORD-000625,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000625","SET-000625","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000626,ORD-000626,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000626","SET-000626","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000627,ORD-000627,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000627","SET-000627","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000628,ORD-000628,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000628","SET-000628","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000629,ORD-000629,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000629","SET-000629","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000630,ORD-000630,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000630","SET-000630","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000631,ORD-000631,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000631","SET-000631","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000632,ORD-000632,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000632","SET-000632","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000633,ORD-000633,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000633","SET-000633","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000634,ORD-000634,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000634","SET-000634","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000635,ORD-000635,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000635","SET-000635","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000636,ORD-000636,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000636","SET-000636","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000637,ORD-000637,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000637","SET-000637","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000638,ORD-000638,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000638","SET-000638","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000639,ORD-000639,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000639","SET-000639","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000640,ORD-000640,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000640","SET-000640","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000641,ORD-000641,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000641","SET-000641","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000642,ORD-000642,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000642","SET-000642","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000643,ORD-000643,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000643","SET-000643","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000644,ORD-000644,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000644","SET-000644","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000645,ORD-000645,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000645","SET-000645","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000646,ORD-000646,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000646","SET-000646","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000647,ORD-000647,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000647","SET-000647","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000648,ORD-000648,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000648","SET-000648","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000649,ORD-000649,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000649","SET-000649","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000650,ORD-000650,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000650","SET-000650","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000651,ORD-000651,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000651","SET-000651","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000652,ORD-000652,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000652","SET-000652","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000653,ORD-000653,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000653","SET-000653","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000654,ORD-000654,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000654","SET-000654","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000655,ORD-000655,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000655","SET-000655","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000656,ORD-000656,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000656","SET-000656","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000657,ORD-000657,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000657","SET-000657","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000658,ORD-000658,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000658","SET-000658","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000659,ORD-000659,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000659","SET-000659","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000660,ORD-000660,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000660","SET-000660","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000661,ORD-000661,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000661","SET-000661","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000662,ORD-000662,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000662","SET-000662","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000663,ORD-000663,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000663","SET-000663","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000664,ORD-000664,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000664","SET-000664","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000665,ORD-000665,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000665","SET-000665","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000666,ORD-000666,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000666","SET-000666","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000667,ORD-000667,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000667","SET-000667","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000668,ORD-000668,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000668","SET-000668","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000669,ORD-000669,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000669","SET-000669","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000670,ORD-000670,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000670","SET-000670","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000671,ORD-000671,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000671","SET-000671","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000672,ORD-000672,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000672","SET-000672","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000673,ORD-000673,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000673","SET-000673","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000674,ORD-000674,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000674","SET-000674","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000675,ORD-000675,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000675","SET-000675","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000676,ORD-000676,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000676","SET-000676","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000677,ORD-000677,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000677","SET-000677","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000678,ORD-000678,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000678","SET-000678","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000679,ORD-000679,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000679","SET-000679","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000680,ORD-000680,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000680","SET-000680","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000681,ORD-000681,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000681","SET-000681","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000682,ORD-000682,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000682","SET-000682","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000683,ORD-000683,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000683","SET-000683","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000684,ORD-000684,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000684","SET-000684","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000685,ORD-000685,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000685","SET-000685","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000686,ORD-000686,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000686","SET-000686","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000687,ORD-000687,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000687","SET-000687","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000688,ORD-000688,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000688","SET-000688","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000689,ORD-000689,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000689","SET-000689","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000690,ORD-000690,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000690","SET-000690","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000691,ORD-000691,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000691","SET-000691","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000692,ORD-000692,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000692","SET-000692","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000693,ORD-000693,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000693","SET-000693","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000694,ORD-000694,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000694","SET-000694","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000695,ORD-000695,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000695","SET-000695","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000696,ORD-000696,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000696","SET-000696","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000697,ORD-000697,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000697","SET-000697","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000698,ORD-000698,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000698","SET-000698","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000699,ORD-000699,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000699","SET-000699","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000700,ORD-000700,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000700","SET-000700","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000701,ORD-000701,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000701","SET-000701","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000702,ORD-000702,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000702","SET-000702","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000703,ORD-000703,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000703","SET-000703","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000704,ORD-000704,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000704","SET-000704","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000705,ORD-000705,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000705","SET-000705","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000706,ORD-000706,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000706","SET-000706","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000707,ORD-000707,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000707","SET-000707","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
